snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,large_hydro,coal,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,load_shedding,oil
2023-04-10 18:00:00,13210.535784771298,0.0,4700.0,6680.270029830514,4368.0,0.0,834.5543202818162,0.0,0.0,392.7854300994968,0.0,0.0,0.0,602.8570293958932,111.68043952388801,0.0,14.47238471047869,0.3445813866297387,0.0,0.0
2023-04-10 19:00:00,13545.718760924914,0.0,4706.0,6951.298524638007,4956.0,0.0,36.70261083355702,0.0,0.0,392.7854300994968,0.0,0.0,0.0,314.15280372591604,111.68482658036739,0.0,14.526889757894867,1.1301534398174715,0.0,0.0
2023-04-10 20:00:00,13715.420449885927,0.0,4703.0,6790.716323261681,4600.0,0.0,0.0,0.0,0.0,392.7854300994968,0.0,0.0,0.0,0.0,111.08540595658766,0.0,14.521716628324711,2.525636111622171,0.0,0.0
2023-04-10 21:00:00,13749.338650809208,0.0,4706.0,6950.552971297191,3662.0,0.0,0.0,0.0,0.0,392.7854300994968,0.0,0.0,0.0,0.0,111.68459628239987,0.0,14.472900784793582,2.3942732162489304,0.0,0.0
2023-04-10 22:00:00,13721.613453486096,0.0,4706.0,7281.610576616408,1434.0,0.0,0.0,0.0,0.0,392.7854300994968,0.0,0.0,0.0,0.0,111.68417389106243,0.0,14.435823184445463,1.188110837125105,0.0,0.0
2023-04-10 23:00:00,13716.795890163274,0.0,4713.0,7941.979584135339,586.0,0.0,0.0,0.0,0.0,392.7854300994968,0.0,0.0,0.0,0.0,111.67497340479899,0.0,14.377598496571313,0.0,0.0,0.0
2023-04-11 00:00:00,13664.676792573548,0.0,4718.0,8385.775601777805,340.0,0.0,0.0,0.0,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.55729317196534,0.0,14.416863243586178,0.03541258873556075,0.0,0.0
2023-04-11 01:00:00,13747.89811182959,0.0,4712.0,8213.479252429413,380.0,0.0,0.0,0.0,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.5615563877634,0.0,14.37587695208563,0.9327730480189026,0.0,0.0
2023-04-11 02:00:00,13698.627644596541,0.0,4708.0,8054.624642427684,156.0,0.0,0.0,0.0,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.57046335033122,0.0,14.39246946761559,2.3312655463672254,0.0,0.0
2023-04-11 03:00:00,13359.88392332259,0.0,4718.0,8258.651367917559,132.0,0.0,0.0,0.0,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.5678116119873,0.0,14.346714726774907,2.318209829032729,0.0,0.0
2023-04-11 04:00:00,13139.359428584447,0.0,4723.0,8021.070289752421,446.0,0.0,0.0,0.0,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.5553270350747,0.0,14.321289689895798,1.398353464068606,0.0,0.0
2023-04-11 05:00:00,12985.922323112132,0.0,4722.0,7714.603120998495,1336.0,1269.9668994287142,0.0,0.0,0.0,393.4389292596236,0.0,0.0,0.0,0.0,111.54408051126487,0.0,14.407661369893884,0.1496040736669144,0.0,0.0
