date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-01-01,7.45712210948853,20.124864337703066,22.495834613585505,17.603642191341116,18.01362514568919,22.320241821853305,0.20735304197946292,-1.990116866764044,-6.7843153710272155,-6.354380281812734,-4.359361998639862,-4.324747360782531,-4.339978424756168,-2.8477667615533946,-1.1993939730511727,-8.52644006631202,29.257350479288064,8.19329269422218,0.680895520806942,11.483179646753726,17.8754045010062,25.555746617886086,23.894156006626986,-25.57713999930789
2023-01-02,-23.434092540144434,-27.85041730440092,-23.988073751003455,-1.5791065034736533,-1.0002509314571881,-0.38138975736563907,0.08845234336565966,-0.6866600195314305,-7.2983059861705755,-13.688446487113396,-15.215579026077933,-11.104814833776771,-11.349617433011389,-13.531640463030868,-14.057735026691063,-9.280801106621624,-10.81801859061855,-11.077051130615558,-11.70433696901432,-12.118914445639916,-13.627710295055493,-14.816569838092619,-50.87241459728364,-38.11202864664614
2023-01-03,-17.464433067983123,-1.1662316623353917,19.658847124300067,15.512864861411572,10.76337800322986,11.4550828292098,18.940880344211877,15.271115832354688,17.18727398924451,20.04199900769273,8.788878163153584,33.387207275792655,36.9755348489395,35.233960597390144,31.93097351660414,16.712864414421674,-13.966322010566785,-15.54606122886436,-8.76650883486937,-12.208959715168263,2.1742909996846578,2.792154481983445,9.099221790932141,3.100792176144683
2023-01-04,2.409786299274323,2.8452236602927137,2.9685044325496825,2.8947804701984445,2.470819955012466,2.981346798348042,3.1455808109657966,3.6703816733112333,9.311199649656274,13.411424533087931,13.463755263780904,13.137474572938466,12.127711435655549,11.203807042518292,7.738231611412786,14.001432798881751,19.739841979445018,18.15661425464952,28.82096158930328,26.07278241506441,7.451165360953134,0.24062293186786832,1.076708277388029,1.3234412753296283
2023-01-05,1.301079580788894,1.3332784897822023,0.6394959806979088,0.5426940052399019,-0.12680040158444683,-0.09366319841426929,-13.29858008907776,18.346850021743023,16.369667948234607,14.109228077345875,14.469711624492788,14.235047363865078,12.464341853828827,12.443493705014419,10.549473352237797,28.831662434467347,23.09923110361771,17.483478270872496,19.722565570191378,26.133987421538066,40.387698828699115,29.845201481388933,27.558258850454344,27.779713316992463
2023-01-06,29.432886134363763,27.608639157454874,27.67513808859161,27.98148808667681,27.933914009197515,28.29495628926007,43.82602114293349,43.643702988749006,35.34008689061655,20.43234080166482,18.886305363511262,39.57609835200165,31.643406231820812,19.302857014083642,26.549734442639362,34.19395770568932,28.350889659493035,25.40707480655078,17.88088112889949,21.113929590735154,7.522609141736034,12.365011792195936,10.543112631195143,25.76783176645326
2023-01-07,23.298616728911195,25.556893544686233,25.238958702591585,25.426677789039626,25.65528785400681,26.39462776953049,26.93417949613303,15.004174567463313,-2.8556456373760852,-1.091764701172913,0.4209147320337365,1.2349606590760587,-0.11044879384520812,16.326200622318368,16.977304410688262,18.061271369722498,20.23101915422572,27.15708069699531,27.580922516785552,20.367334340255393,23.19751590883786,26.92616461594875,33.36121805924303,35.44963577455684
2023-01-08,36.11153474910051,33.343628708455846,36.132876590463795,31.128986766907975,29.339211989863202,29.345423464831367,43.93126286983849,32.987426442579654,28.330867992654007,25.571840423598296,30.27388755886104,29.688553307124366,31.08127704157638,28.388231154052562,29.53936326989975,23.6795362944234,20.257118239072746,19.857339382168263,34.31441808620088,31.08724888464048,18.794938887298713,2.6901453378774107,14.749672596955605,2.8081746217870744
2023-01-09,2.2750390751430274,1.7905803874596842,3.0429196023733383,3.0531385169062872,3.3300883328017896,3.8128702737890734,14.989113025793891,15.830126231061442,17.474669262197224,32.42346828032904,31.596695551302574,51.3563163132477,26.641967068479318,22.33245245354224,16.1445577961966,16.354325283877152,39.34213608248689,46.44283664017618,20.44540040041474,11.070989682707676,10.213397516200544,13.336142190903374,1.519588064441784,0.622514265155111
2023-01-10,4.854962026221152,4.233584577584516,2.6915623250694267,6.5323018835996365,0.7994199599305531,16.63901576543133,26.314447677902827,38.623868301465365,33.409281483942465,32.22312325902675,9.517458438978622,8.851362358334356,8.470684219890018,17.652709998442063,10.335529396340412,10.391405766002535,-6.240017809495271,-8.044508410574068,-3.781743108187669,22.596544493289997,39.32329066397766,40.27712124839053,42.15636792813635,42.34473166292544
