date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-01-01,33.792477602962414,32.594896985947145,30.20232420478855,25.37208274309324,25.56908515921792,28.392129299396604,27.990372655263304,29.89064770152396,25.306829992777264,28.70898531010989,48.690667168980944,48.49496105353151,48.09609676634727,50.656222791726925,54.68926238565174,64.81879825860645,98.82117986090098,98.03088541381922,119.57694918755725,131.7775391330318,140.13426825592336,137.03315793470628,119.38656268415042,97.52396125890576
2023-01-02,94.29717806636324,79.32611942503262,80.71088565080734,74.66294212875202,73.32647739496737,66.22690910689074,81.1407449021383,83.9418744550749,100.74408045429956,154.90514603800497,158.3924788890515,168.72184628206384,161.62211509381328,157.83499929175397,149.9360415192697,179.19892069237258,201.77510485766345,226.5724095258154,224.37510827561687,215.06459968828275,197.2478072671282,176.86659941775207,105.87238519420188,89.72911597659542
2023-01-03,90.72238524637427,87.7139963180903,81.07565715447791,69.71039752605141,54.8662065839246,56.22293048121258,60.21766349502557,54.3865523465293,44.20812999402756,56.33529285219633,59.99134897428218,88.92270061732735,93.65354768159555,90.0280803204704,84.55734374196273,86.34283229599224,93.94671189388126,96.29273878440692,101.68854854397271,67.91194112294298,51.35876586333831,39.02082137964192,33.46251137370926,28.57422282202937
2023-01-04,32.29576769968133,32.136933569875794,32.53433589700428,33.56197203794712,30.8788961781048,31.00756649431922,32.008806147426725,36.068519668587406,48.57754141675729,57.88336114727633,55.91671878566005,51.76885522801606,52.57045946159951,47.41725733585631,48.43721915327298,58.91450262356029,62.63160397059714,62.71548637689877,74.67487034895922,72.9015328325739,57.504084407241855,49.69951695452831,47.55589248856755,45.41681241711012
2023-01-05,42.906499468979504,47.23345848596984,47.83288392828672,46.53844362322481,42.05435619519497,54.44322300470994,66.66136047135448,110.29684755185497,142.29048767933793,178.41013101706042,172.0162941137268,162.99185116507223,138.0374741102957,121.04323265903255,115.66739436242791,114.85553742940309,119.17228290073736,112.75020231544406,100.86532411820096,63.43258817214375,56.4073535376824,36.48448821934471,29.609291824460783,34.315885699324895
2023-01-06,35.7998258270812,29.32599725093064,31.21690051441586,27.982590746068404,27.93501428557472,31.391406691875915,51.9352444891574,61.54210665103093,54.97577631246979,51.49209906214073,57.77551661954898,81.93431689458154,74.47738119648652,55.58336006370892,67.34098265263304,92.75027709233537,100.48157488121764,112.6606778703188,113.2861709726918,82.12732416163898,55.39876064885311,41.72178585508362,28.928587540095627,27.092532495733334
2023-01-07,26.58102479791215,26.398408343972772,26.280665914783118,26.13457223052802,26.26940202071338,26.39708853517811,27.705150052450115,34.280977895720206,41.74907466761646,52.71730126436288,52.00936171098141,52.75783312677055,53.94366916068553,52.52499566685177,49.65682099094425,50.61459840990326,48.28754030118461,55.567307974722894,54.6055271380636,46.90476436818256,40.45690031231944,28.314027985037075,37.18557232307443,40.01224215470165
2023-01-08,36.31600304915882,33.373286978067334,36.13400581895037,31.13011847501386,29.34034383958118,29.34656679896407,43.93250126647759,32.988578900297206,33.50942009875348,37.83406581235924,44.71878298907114,45.46102830724519,52.24074065379415,54.5576105067742,58.8159201403632,61.4995613374166,66.41106986220639,64.47090916877924,80.52701237089106,80.36816787561236,70.69117944637007,53.97879334112317,51.82488334956682,43.62961127153181
2023-01-09,47.11545457846459,52.36581018175314,50.54276565628045,41.55139860732854,34.629075005563955,32.139954016785936,50.61723592139748,60.00846146711689,66.94244988303898,85.0237282179007,77.67978677967172,96.5123391320776,72.1097100668117,58.71609361026278,51.19433763291568,64.24126173036612,90.69768743111683,109.61454593262968,106.56765072930448,94.49574180744958,78.08713198591276,63.61113993588086,35.96969423213812,35.07213154451605
2023-01-10,42.72780290839415,42.82951296769303,52.88473507739639,53.80864541290268,44.20201858283667,59.9902346702538,78.62459343182066,84.91924972289227,80.32545008951175,86.60860684747766,95.2392163882511,86.86974811492553,77.79005561665447,83.4446027050824,72.51806557629251,73.97605137434142,72.59417644858873,78.51718299457121,72.25106063766007,67.14006636231466,69.20326592331762,54.7593206311121,45.98111909073906,42.36755825795
2023-01-11,42.72875193473676,35.88664550782062,35.58955031556889,32.77928751855942,45.22914920837588,47.17597710766263,45.16815275111429,54.20221161698847,61.9161146591136,67.99832345629812,63.38495477259111,61.36510082580084,60.76316955362777,63.20573081910489,73.60930211390892,77.63604275052083,84.33306919016621,89.94441139542221,93.60323043288848,83.58761669540701,66.43392836680964,47.80544901666561,40.52097565254366,35.57879513756196
2023-01-12,34.621958092343874,42.4508786800572,34.06855529720802,44.55139989057337,38.25179660331124,43.78146289955996,56.33353597990136,60.12591158103776,66.66425299233701,72.86797041784132,87.20125001688805,78.17779178750371,66.87628066415505,65.57796336053254,62.64012949770692,62.90809984441034,64.02206190706926,69.92528334535312,67.65452269649985,65.10289470864794,65.92296986384589,63.80613787058783,57.0569707129355,40.028791577901934
2023-01-13,49.64812123767438,55.95929600537126,42.70670817025934,42.025874903308505,42.6278837426973,45.28739038604228,41.240950510074974,48.25286654951296,64.5066160808516,66.11156726198732,64.23909515696633,58.595088773025,54.88043175283335,53.7810986823491,54.87316402302962,59.299518776266034,80.59640550677994,90.21681782761554,95.86080396888804,92.59026404892217,85.47198517309592,75.76356368631933,55.41198450181023,53.18304980176348
2023-01-14,46.54185570361344,40.22952170427034,39.13125813151292,39.64309315895503,29.354537371056487,32.28334858115022,31.05083892065333,39.00351273494098,48.99525595700029,50.13299114297715,55.8007448597252,54.77359316724841,53.99051701980974,50.0889815504591,39.8974484114735,34.83559811076464,54.68771197772863,65.6308503855395,65.9805108331783,59.291708216891934,46.21333608011816,41.9602066627068,35.71344945792272,29.121544471605045
