date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-01-01,24.106039691060676,14.77947235413176,7.624053283761449,7.681675570354913,7.418611830341023,29.72317175289652,31.85544987662772,32.19715452072083,32.25276717555435,35.16953320291291,52.95178309274975,52.46407725371645,51.91989331864114,52.91848200125444,54.32417006541556,59.79160171933297,70.62889113743189,76.36589179613279,91.30095456218896,107.41779751372306,106.82127611694018,95.72845234273407,73.16963276565568,78.41749991400661
2023-01-02,95.62972137779153,79.17350955924084,79.06609484770763,74.05386496717479,72.73502664818471,65.67195796029739,81.65677966101644,84.47327308323568,71.82084237467271,136.58893323067295,158.95360641159024,163.7264572200654,157.09890016382295,159.77307045036235,147.73430820618998,175.87502963293224,198.0291408219043,226.8687177920421,225.9269211188697,216.40228139234992,195.97566131338925,176.32409562895586,140.36149503221213,107.7850610663985
2023-01-03,87.00445735581522,68.82199351533764,60.932674820832005,54.17330995601225,44.10300998708901,44.76800828272464,41.27688565830735,39.11553945776158,28.570271757769305,36.50481056218331,51.555234991821074,55.967166813768365,57.16771198577682,55.3014637532067,52.92225663941474,54.51436817986147,103.3463874275543,105.29171003815736,102.8159428133056,68.60120323416778,46.54598651877041,30.281690268930053,17.94323073501284,9.399203091153904
2023-01-04,15.103624547494146,12.580719891422271,24.311560820426923,30.7261677019894,28.45385456950913,28.06381536367661,28.896980579397347,32.43885532940986,39.215757166781714,44.22889639230699,41.27284393017171,37.47259831598088,39.31939030010948,34.62194757859418,39.66680889572488,44.266793481454506,43.516652048615455,44.05927300246557,45.552100197030654,47.84250059299468,48.94930011611111,49.01540222987155,46.25114047400151,44.01824630551148
2023-01-05,41.61490101586046,45.908478849926645,47.20147931230131,46.0040186637405,42.14513241340576,54.084242561290814,81.24283644843266,76.62357486244515,111.85774327410284,150.7708487045968,144.5173288132858,137.09483277834605,112.9835887312984,89.38536214937362,97.53983974894308,84.50730019945932,95.22934617640637,94.57204869932004,82.03827310476811,34.42141078298574,14.584976232991291,6.835524842750037,2.049058237907243,6.488596314562625
2023-01-06,6.288101954736327,1.661174177742926,3.4232539149872223,0.0,0.0,3.093977876295132,8.106997243073842,18.11512094042458,15.182073296101803,12.905790884010692,33.69211205367833,35.97839912893265,35.68508652504798,33.18479808876035,41.90277529251162,46.40688476743876,61.2554520836438,73.69479406191383,83.15475049888252,47.155917279086815,48.8188741056383,20.318983130818697,12.065907895047848,1.3287089480422491
2023-01-07,3.2386974376612883,0.8392032950076338,1.039471463981272,0.705614772419826,0.6117617452073473,0.0,1.2832065504631232,17.98781057300223,39.59237525209841,52.41947438705882,52.83754379494746,52.71282384952097,45.709278317079686,34.95793616090946,33.99849111265353,34.916067726853164,29.08032686395974,29.432550693703323,28.0711769043782,27.48033123280892,17.022776397847515,1.3529097267376955,3.663810251188204,4.276240870562057
2023-01-08,0.1984903338414337,0.0284337343853223,0.0,0.0,0.0,0.0,0.0,0.0,5.175557187687247,12.25892796850227,14.525786750560334,16.082143671931185,21.53659551535236,26.42266974708927,27.11546157717676,29.840599967198816,47.14494905534789,45.57002870434517,47.20326057700929,50.32825865925568,52.712206293850095,41.76388366449067,31.019577075970048,17.60072349171403
2023-01-09,21.19283854430152,27.666944164161347,44.10557727523169,38.568200507129625,31.357782649456045,28.375132912931548,35.11085545861211,44.76445810564651,50.42460191922377,41.816314517239896,35.32072507701163,34.25494807685343,39.571225259686194,36.3718540575088,35.0481651884542,42.69664251996556,51.76835100356568,54.85308892016503,53.57823034522743,56.51144339334744,50.56778285337218,49.83767467749829,34.46107183316413,34.45380811973194
2023-01-10,37.85422236737254,38.52488129627645,49.89046072108718,47.04481398261495,43.2452704998681,43.075969838060594,38.36975549885323,34.35893468891578,35.7366157343424,49.25034303191215,55.93000576479601,57.04400802752266,56.695475658829245,51.17219940511715,47.59475143972411,48.68447649527418,56.31326179198129,54.90849598425712,66.41905097795971,40.50717334119417,24.947015238616377,14.863969432116896,4.023174261566064,0.0
2023-01-11,0.0,6.099437367708444,3.094226762446237,1.918399160800475,3.2707938244251014,4.072495525620071,1.4779892921016131,13.870752816994376,21.07361620021992,28.638761715664884,25.37109703259854,23.20612945476213,22.09398701148828,24.240680016206625,28.612008640700143,38.90484861975079,43.27653312299116,42.35943765844657,43.35976643435666,45.36348408710211,41.04399350830691,43.87229870839828,40.09895076859554,36.08600301941095
