snapshot,CCGT,nuclear,wind_offshore,EU_import,wind_onshore,waste_to_energy,solar_pv,OCGT,landfill_gas,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,oil,load_shedding,tidal_stream
2023-02-16 05:00:00,2357.1508959740368,0.0,0.0,711.8680000000095,0.0,746.5843673644817,0.0,355.31654369592036,87.01871735436634,466.4128591826042,0.0,42.5121832042102,38.062624732819046,0.0,0.0,5.90359664137175,0.0,1.5302785775375776,0.0,0.0
2023-02-16 06:00:00,4110.37223306297,0.0,0.0,518.3360000000094,0.0,741.1213383613235,0.0,422.79080895014107,86.13506183676363,466.29656511796406,0.0,42.51221713186871,38.06428715688959,0.0,0.0,5.903855476259118,0.0,1.5203965170350282,0.0,0.0
2023-02-16 07:00:00,5867.44263258418,0.0,0.0,502.7300000000095,0.0,741.120276829815,0.0,470.6557675036772,86.12720400558212,466.1492813829364,0.0,42.50849258937972,38.06502688524155,0.0,0.0,5.904081392264848,0.0,1.5170256397051578,0.0,0.0
2023-02-16 08:00:00,6742.439423737939,0.0,0.0,740.0600000000095,0.0,741.1198645618925,0.0,509.51866244081407,86.14024235986352,466.0358361995533,0.0,42.512397801639274,38.06627914741531,0.0,0.0,5.904253189491612,0.0,1.518762489729598,0.0,0.0
2023-02-16 09:00:00,7214.05710787772,0.0,0.0,715.1620000000095,0.0,741.1196546149986,0.0,532.0815261761395,86.1395782234668,465.9416258290584,0.0,42.512529878140036,38.07018859425842,0.0,0.0,5.904251489771147,0.0,1.5160289202973765,0.0,0.0
2023-02-16 10:00:00,7090.839648336987,0.0,0.0,929.6240000000095,0.0,741.1204358258906,0.0,527.1858794900656,86.13985271865711,465.96854169769284,0.0,42.51259692165082,38.07046512358958,0.0,0.0,5.904219736844384,0.0,1.5174186127261333,0.0,0.0
2023-02-16 11:00:00,7182.425653474611,0.0,0.0,950.7580000000095,0.0,741.1210862254941,0.0,532.6178348169224,86.13010108734474,465.9253873127791,0.0,42.50897017005966,38.070740509484324,0.0,0.0,5.904248354754332,0.0,1.5153452920043753,0.0,0.0
2023-02-16 12:00:00,6679.0995003124235,0.0,0.0,1025.2260000000094,0.0,741.1237982048107,0.0,511.0692443601239,86.14000752269953,466.01144269444944,0.0,42.51294362554382,38.07027006140319,0.0,0.0,5.904261839091098,0.0,1.5207752143365574,0.0,0.0
2023-02-16 13:00:00,5657.830087453555,0.0,0.0,1028.4400000000096,0.0,741.1272165603607,0.0,473.18897304361315,86.13938593805315,466.1453659107244,0.0,42.51338500252483,38.0695383356284,0.0,0.0,5.904261400145295,0.0,1.5297483088727744,0.0,0.0
2023-02-16 14:00:00,5280.794664987463,0.0,0.0,1017.332,0.0,741.1279020021188,0.0,459.6505379960384,86.13871144353216,466.18277320751037,0.0,42.51356830274683,38.069059221344574,0.0,0.0,5.904272639565768,0.0,1.5316224689230238,0.0,0.0
2023-02-16 15:00:00,5290.913590543787,0.0,0.0,1054.808,0.0,741.127943506132,0.0,456.94568926200714,86.1280105967556,466.18191095147967,0.0,42.509982562270594,38.068495510528884,0.0,0.0,5.90423273400863,0.0,1.5310877104302243,0.0,0.0
2023-02-16 16:00:00,5228.454725159514,0.0,0.0,1195.194,0.0,741.1287380710876,0.0,455.7803296273236,86.138204271607,466.17748512370304,0.0,42.51385255515504,38.06855720342721,0.0,0.0,5.904266869464108,0.0,1.5333065233099878,0.0,0.0
2023-02-16 17:00:00,5693.844771662489,0.0,0.0,1206.728,0.0,741.1305866836487,0.0,472.1099951272015,86.13932478424674,466.1227055398667,0.0,42.51426221821696,38.06975731525724,0.0,0.0,5.904392094950175,0.0,1.533277158702633,0.0,0.0
2023-02-16 18:00:00,5802.201075704901,0.0,0.0,1207.022,0.0,741.1307856066591,0.0,477.1947597917625,85.89273110142467,466.12341516775376,0.0,42.51433038639362,38.068982843961535,0.0,0.0,5.904459652126271,0.0,1.534691089785947,0.0,0.0
2023-02-16 19:00:00,4379.472724997949,0.0,0.0,1273.69,0.0,741.1338669658978,0.0,441.1469981275573,85.8806054762051,466.2485020766073,0.0,42.51079391583133,38.066454049067026,0.0,0.0,5.904402508330943,0.0,1.5428316668424253,0.0,0.0
2023-02-16 20:00:00,2969.828153938932,0.0,0.0,1272.388,0.0,736.062889053121,0.0,605.6476862669081,85.74657564111581,466.3412419470133,0.0,42.51141257216465,37.69998728091168,0.0,0.0,5.904032486653307,0.0,1.5125695111456818,0.0,0.0
2023-02-16 21:00:00,2616.6919252882426,0.0,0.0,1219.494,0.0,652.4720154692086,0.0,415.6227629040868,70.09176493845267,465.53112760538005,0.0,27.761343504816523,30.853863657978682,0.0,0.0,5.201047924840569,0.0,0.9282044821717805,0.0,0.0
