snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,oil,load_shedding
2023-12-14 02:00:00,6211.898252503715,4191.703120912744,4792.998546231946,7424.902670332395,1034.0,2493.5726898205517,2.0586203428851322e-07,750.4477956846036,427.25639816183866,499.97193735282076,348.9976093409229,357.08628345022765,338.3579916021961,0.1926400256233403,54.20788704228568,50.19648941396447,9.78551765214839,3.9121621636296573,0.011951932351240377,5.598053782704029e-05
2023-12-14 03:00:00,6361.088324901157,2862.5387803570106,4791.99858540951,7710.3497561158365,1442.0,2493.5721729144407,1.6933613782068508e-07,750.4465603582778,344.2685480731274,499.96917404957344,348.99757149557416,357.08595136748494,338.3569876648307,0.185207128110941,54.20767884257472,50.19639708316338,9.754031647328162,4.4723980876886404,0.0118192855579877,5.477062973031984e-05
2023-12-14 04:00:00,6364.741136656284,2863.0150419700344,4786.998590616963,7694.243707167632,762.0,2493.5721661833436,1.5815244354047536e-07,750.4462781639709,344.4589078769786,499.9693262350618,348.99757344929844,357.0859055955276,338.3567853261448,0.18113237869995294,54.20398730668497,50.19636317609002,9.750297346566601,2.770900620097358,0.01184485328898458,5.462480540840281e-05
2023-12-14 05:00:00,6227.166224655637,5477.351657924392,4781.998514583663,7053.514111203282,232.0,2493.573198464977,2.2678547351940695e-07,750.4484764108774,491.8003398762522,499.97297358829854,348.99765474474333,357.08652687648765,338.35854916969953,0.1843778375306708,54.20631070769634,50.19652038835618,9.746799815710892,1.885570880050274,0.012135717677497217,5.678759708856246e-05
2023-12-14 06:00:00,6406.180537498961,10452.930726600322,4792.9981315375735,6460.365651160785,154.0,2493.572162565696,2.1078110463328312e-07,750.4499287954687,648.8980163838465,499.9708344643569,348.9979739723872,357.0861788544395,338.359343114574,0.19044716366894537,54.21146255658179,50.19650925958213,9.68852845123013,1.8905993947808017,0.012883530880167264,8.450036346985372e-05
2023-12-14 07:00:00,6712.018940191666,15595.540878900756,4797.998190246127,6218.761378941446,246.0,2493.577276536518,5.059015696144951e-07,750.457813617789,788.9120720524804,499.9721408394561,348.9980098818747,357.089130452268,338.36596062347354,0.19121350595745137,55.79235911274758,50.19718472639298,9.707293300667562,1.9071948043363876,0.01289148410015166,7.039396360332982e-05
2023-12-14 08:00:00,6706.745006940841,16816.61497217542,4796.998182493586,6234.471637004459,1184.0,2493.5778110648885,5.425723947444417e-07,750.4592434171758,817.8675019128067,499.97195286436886,348.9980482566431,357.08949172860525,338.36709647475607,0.1902461299445184,54.20321349595458,50.19729488384726,9.717095946213652,2.518196591884122,0.01293617957469048,7.205470443935643e-05
2023-12-14 09:00:00,6805.309621037859,17000.432372699288,4789.99814747913,6363.93092750919,1690.0,2493.576743910683,50.00173758468867,750.45663648948,801.603553178121,499.9715033912575,348.997963347186,357.0888557449853,338.36503536361374,0.18124955483441058,54.2000484124258,50.197148199558434,9.74329474315698,2.932335077660186,0.01275815156474946,6.829736176500706e-05
2023-12-14 10:00:00,5650.448154455718,18621.688653104316,4768.998086109701,5662.739990180926,2100.0,2493.576596549646,201.58965934201976,750.4563794628284,837.9702491356293,499.9711664323847,348.99795216459245,357.08880185399767,338.3648189446919,0.17652264220863695,54.20741205463634,50.197123130591706,9.758699061210216,1.7569439076985658,0.012724711179838772,6.69726570149359e-05
2023-12-14 11:00:00,6462.134539230831,18127.01772480835,4767.998103390036,5682.587083968288,2004.0,2493.5765650510853,356.8144358254204,750.4562650716778,823.1279320971739,499.97120649850024,348.99795149943475,357.08877394758713,338.36473002512867,0.17412447913176474,54.205086606789294,50.19711981687836,9.79693613667728,1.4786341238129814,0.012720653866799894,6.697333836655276e-05
